"","influenza_av","influenza_bar","influenza_clo","influenza_lat","influenza_res","influenza_dec","influenza_dif","influenza_geo","influenza_la","influenza_lev","influenza_lin","influenza_lob","influenza_mar","influenza_rad","influenza_eig","influenza_sub","influenza_bet","influenza_ecc","influenza_deg","influenza_auth","influenza_hub"
"20",3.36954967834167,0.000106067034365719,0.000106067034365719,919.066666666667,340.203125,340.203125,1319,897,2658,-0.928990790516897,829.191344929996,5,0.000269648441564445,3.63054363376252,0.77204508841386,2450329118571256320,0.000254944132455924,6,5,0.00262049785195232,0.00262049785195232
"21",3.23659756969264,0.000110424028268551,0.000110424028268551,965.15,374.890625,374.890625,1336,1084,2684,-0.969712553120374,863.252650176678,4,0.000216906870412838,3.76359084406295,0.352516642493448,3879647374461672448,0.000265111145056344,6,4,0.00329737032544694,0.00329737032544694
"22",3.53681200857756,0.000101050929668553,0.000101050929668553,859.2,295.671875,295.671875,725,666,1452,-0.988850548270838,789.977364591754,2,0.000108645040849362,3.46316165951359,0.285282749644607,1043532840745831552,2.71313209060241e-05,6,2,0.00171011241014243,0.00171011241014243
"23",3.85346676197284,9.2747171211278e-05,9.2747171211278e-05,748.55,212.84375,212.84375,185,225,370,-0.989189189189189,725.061769616027,1,5.40790217999931e-05,3.14628040057225,0.879201624332243,52597684535322760,0,6,1,0.000383932530227403,0.000383932530227403
"24",2.94996426018585,0.000121153380179307,0.000121153380179307,1066.25,450.3125,450.3125,2811,1481,5664,-0.943663032789846,947.130603343833,7,0.000379180748501067,4.05042918454936,-0.794534100444654,26556697218349645824,0.00137077615395063,4,7,0.00862697678523239,0.00862697678523239
"25",3.56111508220157,0.000100361300682457,0.000100361300682457,851.233333333333,289.578125,289.578125,907,631,1820,-0.979622117652121,784.586109995986,3,0.000162723522935662,3.43884120171674,0.885571581109061,1218860271354875904,3.80937465977766e-05,6,3,0.00184819826520252,0.00184819826520252
"26",3.27662616154396,0.000109075043630017,0.000109075043630017,952.416666666667,364.8125,364.8125,1445,1023,2946,-0.78061056128957,852.706806282722,8,0.000422438777806386,3.72353361945637,-0.541425798397434,6408202316894448640,0.000790527714527665,4,8,0.00423779267206947,0.00423779267206947
"27",2.74910650464618,0.000130005200208008,0.000130005200208008,1138.16666666667,503.75,503.75,4185,1758,8480,-0.931887872975773,1016.33073322933,11,0.000597516570145096,4.25143061516452,-0.487112667309583,59752198376874614784,0.00157430823973044,4,11,0.0129404250732343,0.0129404250732343
"28",3.84203002144389,9.30232558139535e-05,9.30232558139535e-05,755.45,218.28125,218.28125,219,257,438,-0.990867579908676,727.220093023256,1,5.4175986944386e-05,3.15772532188841,1.19155144490276,76175948394433184,0,6,1,0.000462041018645064,0.000462041018645064
"29",3.69406719085061,9.6749226006192e-05,9.6749226006192e-05,803.783333333333,254.234375,254.234375,404,447,808,-0.995049504950495,756.348297213622,1,5.43427906690961e-05,3.30579399141631,0.312906520203846,368290471918233344,0,6,1,0.00101593714618384,0.00101593714618384
"30",3.41386704789135,0.000104690117252931,0.000104690117252931,903.15,328.390625,328.390625,1122,836,2256,-0.970607390265211,818.427135678392,4,0.000216926397480689,3.58619456366237,0.848015954502002,1607821243338772992,0.000206082664754223,6,4,0.0021227090859576,0.0021227090859576
